date,carbune,consum,hidro,hidrocarburi,nuclear,eolian,productie,fotovolt,biomasa,stocare,sold,an,luna,zi,ora,minut,zi_saptamana,raport_pret_calitate
2024-04-25 16:29:41,691,6574,1936,397,1356,499,5265,332,54,0,1309,2024,4,25,16,29,thursday,0.8008822634621235
2024-04-25 07:00:20,732,6149,1951,392,1393,199,4735,13,55,0,1414,2024,4,25,7,0,thursday,0.7700439095787933
2024-04-24 21:29:15,763,7337,2429,455,1369,632,5704,-1,56,0,1633,2024,4,24,21,29,wednesday,0.7774294670846394
2024-04-24 12:00:39,835,6439,1717,403,1357,623,5718,724,56,0,721,2024,4,24,12,0,wednesday,0.8880260910079205
2024-04-24 02:29:20,744,5477,1694,454,1391,1785,6123,-1,56,0,-645,2024,4,24,2,29,wednesday,1.1179477816322805
2024-04-23 16:59:15,796,6978,3090,456,1389,1045,6996,163,58,0,-18,2024,4,23,16,59,tuesday,1.002579535683577
2024-04-23 07:29:39,817,6803,2537,476,1391,296,5631,55,55,0,1172,2024,4,23,7,29,tuesday,0.8277230633544025
2024-04-22 22:00:18,705,7156,2782,482,1358,60,5444,-1,58,0,1713,2024,4,22,22,0,monday,0.7607602012297373
2024-04-22 12:30:15,676,6968,3293,459,1364,184,6452,419,56,0,516,2024,4,22,12,30,monday,0.925947187141217
2024-04-22 02:59:38,673,4754,2168,466,1379,789,5526,-1,53,0,-772,2024,4,22,2,59,monday,1.16238956668069
2024-04-21 17:29:18,743,4894,1255,383,1379,557,4794,417,60,0,100,2024,4,21,17,29,sunday,0.9795668165100122
2024-04-21 07:59:15,738,4790,1852,417,1376,877,5492,169,63,0,-702,2024,4,21,7,59,sunday,1.1465553235908141
2024-04-20 22:29:37,597,6255,2080,415,1383,2096,6631,-2,62,0,-376,2024,4,20,22,29,saturday,1.0601119104716228
2024-04-20 12:59:17,691,5040,1733,397,1386,1424,6623,943,49,0,-1583,2024,4,20,12,59,saturday,1.3140873015873016
2024-04-20 03:29:14,745,5201,2007,425,1376,197,4799,-2,51,0,402,2024,4,20,3,29,saturday,0.9227071716977504
2024-04-19 17:59:36,735,6115,2408,417,1359,149,5503,389,45,0,612,2024,4,19,17,59,friday,0.8999182338511856
2024-04-19 08:29:16,807,6574,2258,475,1374,167,5478,362,53,0,1096,2024,4,19,8,29,friday,0.8332826285366596
2024-04-18 22:59:14,619,6312,2294,429,1366,1059,5817,-2,52,0,494,2024,4,18,22,59,thursday,0.9215779467680608
2024-04-18 13:30:34,586,6463,1820,426,1357,1289,6130,602,52,0,333,2024,4,18,13,30,thursday,0.9484759399659601
2024-04-18 03:59:15,763,5186,2044,464,1376,491,5186,-2,50,0,0,2024,4,18,3,59,thursday,1.0
2024-04-17 18:29:14,696,6730,2421,445,1370,1694,6742,60,55,0,-12,2024,4,17,18,29,wednesday,1.0017830609212481
2024-04-17 08:59:34,802,6792,2960,474,1384,320,6216,222,54,0,576,2024,4,17,8,59,wednesday,0.9151943462897526
2024-04-16 23:30:14,583,5953,2354,424,1389,1865,6637,-2,52,0,-684,2024,4,16,23,30,tuesday,1.114900050394759
2024-04-16 13:59:14,712,5806,1941,422,1361,1330,6699,879,53,0,-893,2024,4,16,13,59,tuesday,1.1538064071650018
2024-04-16 04:30:32,718,5116,1569,416,1369,862,4984,0,51,0,132,2024,4,16,4,30,tuesday,0.9741985926505082
2024-04-15 18:59:14,772,6507,3267,464,1360,1145,7225,163,53,0,-719,2024,4,15,18,59,monday,1.1103427078530812
2024-04-15 09:29:14,664,6337,2393,425,1346,56,5552,611,56,0,786,2024,4,15,9,29,monday,0.87612434906107
2024-04-14 23:59:32,468,5122,1950,393,1380,1618,5856,-2,48,0,-734,2024,4,14,23,59,sunday,1.1433033971105038
2024-04-14 14:30:14,374,3943,728,324,1385,170,3987,955,51,0,-44,2024,4,14,14,30,sunday,1.011159015977682
2024-04-14 04:59:14,436,4524,1312,370,1386,162,3712,-3,50,0,812,2024,4,14,4,59,sunday,0.8205128205128205
2024-04-13 19:30:30,581,5944,2192,366,1382,40,4644,35,48,0,1299,2024,4,13,19,30,saturday,0.7812920592193809
2024-04-13 09:59:14,477,5065,1829,381,1385,73,4895,703,48,0,170,2024,4,13,9,59,saturday,0.9664363277393879
2024-04-13 00:29:14,675,5429,2026,417,1392,627,5195,-2,59,0,234,2024,4,13,0,29,saturday,0.9568981396205563
2024-04-12 14:59:30,470,5273,1250,372,1318,987,5449,994,59,0,-176,2024,4,12,14,59,friday,1.0333775839180732
2024-04-12 05:29:14,671,5463,1895,519,1392,1463,5998,-2,59,0,-534,2024,4,12,5,29,friday,1.0979315394471902
2024-04-11 20:00:14,688,6769,2773,550,1367,556,6007,8,59,0,762,2024,4,11,20,0,thursday,0.8874279804993352
2024-04-11 09:31:28,503,6052,2130,466,1296,1251,6357,660,58,0,-305,2024,4,11,9,31,thursday,1.05039656311963
2024-04-10 23:55:14,645,5568,2410,493,1386,56,5042,-2,55,0,526,2024,4,10,23,55,wednesday,0.9055316091954023
2024-04-10 14:27:14,473,5222,1604,421,1372,318,5424,1173,62,0,-203,2024,4,10,14,27,wednesday,1.0386824971275372
2024-04-10 04:47:41,569,5184,1804,477,1378,115,4401,-2,61,0,784,2024,4,10,4,47,wednesday,0.8489583333333334
2024-04-09 19:16:22,473,6328,2490,462,1372,352,5263,53,61,0,1066,2024,4,9,19,16,tuesday,0.831700379266751
2024-04-09 09:38:14,504,6123,2161,484,1353,112,5367,688,66,0,757,2024,4,9,9,38,tuesday,0.876531112199902
2024-04-09 00:08:14,511,5510,2158,496,1363,245,4839,-2,61,0,670,2024,4,9,0,8,tuesday,0.8782214156079855
2024-04-08 14:38:29,480,5114,1569,436,1293,15,4887,1028,66,0,226,2024,4,8,14,38,monday,0.9556120453656629
2024-04-08 04:46:31,643,4740,1968,501,1386,95,4653,-2,62,0,87,2024,4,8,4,46,monday,0.9816455696202532
2024-04-07 18:56:31,607,5225,1598,494,1387,104,4364,112,61,0,861,2024,4,7,18,56,sunday,0.8352153110047847
2024-04-07 09:08:29,514,4551,1321,449,1387,647,4801,420,64,0,-250,2024,4,7,9,8,sunday,1.0549329817622501
2024-04-06 21:58:14,569,6347,2419,500,1392,1166,6108,-1,63,0,239,2024,4,6,21,58,saturday,0.9623444146841027
2024-04-06 07:38:25,609,5418,2377,496,1381,18,4992,47,64,0,425,2024,4,6,7,38,saturday,0.9213732004429679
2024-04-05 12:59:23,517,5527,1793,480,1298,52,5173,975,58,0,353,2024,4,5,12,59,friday,0.9359507870454135
2024-04-05 02:16:17,563,5249,1840,545,1374,324,4702,-2,58,0,546,2024,4,5,2,16,friday,0.8957896742236616
2024-04-04 16:46:14,633,6015,2203,570,1307,151,5392,469,60,0,623,2024,4,4,16,46,thursday,0.8964256026600166
2024-04-04 06:38:14,618,5939,2368,570,1389,116,5123,-2,64,0,817,2024,4,4,6,38,thursday,0.8626031318403772
2024-04-03 21:08:12,629,7189,2714,579,1381,1017,6385,-1,66,0,804,2024,4,3,21,8,wednesday,0.8881624704409514
2024-04-03 11:29:42,517,5444,1853,546,1347,497,5819,997,63,0,-375,2024,4,3,11,29,wednesday,1.0688831741366642
2024-04-03 01:59:22,600,5152,2011,588,1397,628,5287,-1,63,0,-135,2024,4,3,1,59,wednesday,1.0262034161490683
2024-04-02 16:29:12,491,5574,1270,538,1391,1775,6222,688,68,0,-648,2024,4,2,16,29,tuesday,1.116254036598493
2024-04-02 06:38:12,539,5592,1926,555,1394,657,5138,-1,67,0,453,2024,4,2,6,38,tuesday,0.9188125894134478
2024-04-01 21:08:42,629,6929,2462,592,1368,949,6064,-1,64,0,864,2024,4,1,21,8,monday,0.8751623610910665
2024-04-01 11:38:22,519,5443,1688,530,1360,192,5204,851,64,0,239,2024,4,1,11,38,monday,0.9560903913283116
2024-04-01 02:08:11,558,4624,1658,624,1393,794,5086,-2,61,0,-462,2024,4,1,2,8,monday,1.0999134948096885
2024-03-31 10:08:30,459,4526,1153,982,1389,114,4740,579,65,0,-214,2024,3,31,10,8,sunday,1.0472823685373398
2024-03-30 23:38:57,507,5390,1903,1082,1393,1706,6655,0,64,0,-1265,2024,3,30,23,38,saturday,1.2346938775510203
2024-03-30 13:17:29,439,4682,1034,1007,1396,1527,6557,1088,66,0,-1875,2024,3,30,13,17,saturday,1.4004698846646733
2024-03-30 01:29:29,452,5301,1702,1160,1386,382,5145,-2,65,0,155,2024,3,30,1,29,saturday,0.9705715902659876
2024-03-29 13:26:44,539,5288,1276,1009,1369,1204,6590,1126,68,0,-1302,2024,3,29,13,26,friday,1.2462178517397882
2024-03-29 03:55:28,631,5351,1513,1155,1386,1000,5748,-2,66,0,-397,2024,3,29,3,55,friday,1.074191739861708
2024-03-28 18:25:28,645,6888,2252,1452,1364,1666,7471,21,70,0,-583,2024,3,28,18,25,thursday,1.0846399535423925
2024-03-28 08:57:42,634,7273,2472,1366,1386,1694,7795,174,69,0,-522,2024,3,28,8,57,thursday,1.0717723085384299
2024-03-27 23:26:28,649,6156,2203,1655,1378,1988,7943,-2,69,0,-1786,2024,3,27,23,26,wednesday,1.2902858999350229
2024-03-27 13:56:28,533,6132,1420,1251,1343,2316,7789,855,70,0,-1657,2024,3,27,13,56,wednesday,1.270221787345075
2024-03-27 04:26:42,627,5449,1697,1549,1388,1569,6894,-1,66,0,-1445,2024,3,27,4,26,wednesday,1.2651862727105891
2024-03-26 18:56:28,658,7401,2425,1664,1386,249,6465,-1,68,0,936,2024,3,26,18,56,tuesday,0.8735306039724362
2024-03-26 09:25:28,558,6534,2050,1302,1384,859,7083,860,70,0,-549,2024,3,26,9,25,tuesday,1.084022038567493
2024-03-25 23:56:41,615,6004,2113,1666,1370,2152,7982,-1,67,0,-1978,2024,3,25,23,56,monday,1.3294470353097936
2024-03-25 14:25:28,515,6243,1224,1463,1332,2536,7958,820,68,0,-1715,2024,3,25,14,25,monday,1.2747076725933044
2024-03-25 04:55:28,631,5107,1672,1655,1394,1393,6809,-2,66,0,-1703,2024,3,25,4,55,monday,1.333268063442334
2024-03-24 19:17:49,633,6578,2719,1232,1398,867,6914,-2,67,0,-336,2024,3,24,19,17,sunday,1.0510793554271816
2024-03-24 09:46:30,545,4974,862,1080,1398,632,5158,575,67,0,-185,2024,3,24,9,46,sunday,1.036992360273422
2024-03-24 00:17:28,625,5365,1477,1174,1402,1884,6625,-2,67,0,-1261,2024,3,24,0,17,sunday,1.2348555452003729
2024-03-23 14:46:49,668,4938,1083,1037,1400,346,5474,871,65,0,-537,2024,3,23,14,46,saturday,1.1085459700283515
2024-03-23 05:16:29,758,5575,1733,1265,1384,164,5370,-1,67,0,205,2024,3,23,5,16,saturday,0.9632286995515695
2024-03-22 19:47:28,886,7704,3154,1675,1377,31,7185,-1,61,0,519,2024,3,22,19,47,friday,0.932632398753894
2024-03-22 10:17:47,798,6636,2099,1294,1329,344,6722,792,66,0,-86,2024,3,22,10,17,friday,1.012959614225437
2024-03-22 00:47:27,857,5925,1802,1697,1380,412,6206,-2,59,0,-281,2024,3,22,0,47,friday,1.0474261603375528
2024-03-21 15:16:27,766,6321,1806,1390,1334,798,7032,868,69,0,-710,2024,3,21,15,16,thursday,1.1124822021831988
2024-03-21 05:46:47,878,5984,2176,1653,1400,466,6637,-1,65,0,-654,2024,3,21,5,46,thursday,1.1091243315508021
2024-03-20 20:17:27,861,7822,2870,1686,1384,578,7446,-1,67,0,377,2024,3,20,20,17,wednesday,0.9519304525696752
2024-03-20 10:47:27,649,6498,1327,1593,1394,1364,7301,902,66,0,-803,2024,3,20,10,47,wednesday,1.12357648507233
2024-03-20 01:16:46,727,5756,1999,1618,1397,767,6571,-1,64,0,-815,2024,3,20,1,16,wednesday,1.141591382904795
2024-03-19 15:46:27,858,6958,2361,1677,1383,281,7007,381,66,0,-49,2024,3,19,15,46,tuesday,1.0070422535211268
2024-03-19 06:17:27,816,6307,1961,1578,1394,613,6425,-1,66,0,-119,2024,3,19,6,17,tuesday,1.0187093705406691
2024-03-18 19:29:27,776,7835,2722,1686,1368,194,6815,-1,67,0,1020,2024,3,18,19,29,monday,0.8698149329929802
2024-03-18 09:59:43,672,7061,2245,1649,1313,355,6855,556,66,0,205,2024,3,18,9,59,monday,0.970825662087523
2024-03-18 00:29:27,738,5258,1703,1213,1398,877,5996,-1,68,0,-738,2024,3,18,0,29,monday,1.1403575503993915
2024-03-17 14:59:27,671,4851,1899,1164,1397,534,6357,635,58,0,-1506,2024,3,17,14,59,sunday,1.3104514533085962
2024-03-17 05:29:42,735,5273,1781,1219,1394,121,5311,2,58,0,-38,2024,3,17,5,29,sunday,1.007206523800493
2024-03-16 19:59:27,847,7215,2723,1671,1394,63,6757,-1,59,0,458,2024,3,16,19,59,saturday,0.9365211365211366
2024-03-16 10:29:28,656,5873,1991,1569,1395,41,6473,764,58,0,-600,2024,3,16,10,29,saturday,1.1021624382768602
2024-03-16 00:59:41,720,5825,1849,1695,1384,81,5785,-1,58,0,40,2024,3,16,0,59,saturday,0.9931330472103004
2024-03-15 15:29:27,782,6915,2411,1629,1360,362,6897,294,59,0,18,2024,3,15,15,29,friday,0.9973969631236442
2024-03-15 05:59:27,797,6128,2115,1678,1400,367,6415,-1,58,0,-287,2024,3,15,5,59,friday,1.0468342036553524
2024-03-14 20:29:40,952,7740,2698,1711,1369,590,7378,-1,59,0,363,2024,3,14,20,29,thursday,0.9532299741602067
2024-03-14 10:59:27,777,7437,2133,1603,1348,805,7062,339,57,0,375,2024,3,14,10,59,thursday,0.9495764421137556
2024-03-14 01:29:27,793,5849,1623,1615,1386,864,6336,-1,58,0,-488,2024,3,14,1,29,thursday,1.0832620960848007
2024-03-13 15:59:39,811,7366,2118,1694,1345,356,6510,129,56,0,856,2024,3,13,15,59,wednesday,0.8837903882704317
2024-03-13 06:29:27,771,6358,1572,1640,1389,93,5512,-1,48,0,846,2024,3,13,6,29,wednesday,0.8669392890846178
2024-03-12 21:00:27,814,7449,2570,1719,1385,676,7212,-1,49,0,237,2024,3,12,21,0,tuesday,0.9681836488119211
2024-03-12 11:29:38,809,7660,2238,1580,1382,2427,8686,200,50,0,-1025,2024,3,12,11,29,tuesday,1.1339425587467362
2024-03-12 01:59:27,810,5637,1191,1587,1371,2346,7351,-1,47,0,-1714,2024,3,12,1,59,tuesday,1.3040624445627107
2024-03-11 16:29:57,877,7292,2071,1323,1322,2641,8377,102,41,0,-1084,2024,3,11,16,29,monday,1.148793198025233
2024-03-11 06:59:37,758,6422,1931,1288,1394,1411,6819,8,29,0,-396,2024,3,11,6,59,monday,1.061818748053566
2024-03-10 21:29:27,723,6412,1980,1258,1400,1758,7146,-1,29,0,-734,2024,3,10,21,29,sunday,1.1144728633811603
2024-03-10 12:00:55,662,4790,1357,1217,1403,578,5987,741,29,0,-1197,2024,3,10,12,0,sunday,1.2498956158663883
2024-03-10 02:30:35,753,5198,1380,1239,1399,388,5186,-2,29,0,12,2024,3,10,2,30,sunday,0.9976914197768373
2024-03-09 16:59:27,695,6112,1767,1253,1401,75,5496,269,36,0,616,2024,3,9,16,59,saturday,0.8992146596858639
2024-03-09 07:29:55,749,6024,1839,1266,1399,123,5460,49,37,0,564,2024,3,9,7,29,saturday,0.9063745019920318
2024-03-08 21:59:35,736,7148,2553,1697,1380,42,6444,-1,38,0,704,2024,3,8,21,59,friday,0.9015109121432568
2024-03-08 12:30:27,745,7222,2183,1694,1358,392,6841,426,37,0,380,2024,3,8,12,30,friday,0.9472445306009416
2024-03-08 02:59:54,748,5693,1498,1653,1400,598,5935,0,38,0,-242,2024,3,8,2,59,friday,1.0425083435798348
2024-03-07 17:29:34,761,7457,2397,1725,1335,374,6684,27,58,0,774,2024,3,7,17,29,thursday,0.8963390103258683
2024-03-07 07:59:27,683,7451,2379,1686,1380,786,7048,74,61,0,403,2024,3,7,7,59,thursday,0.9459133002281573
2024-03-06 22:29:53,757,6768,2361,1683,1374,116,6347,-1,57,0,421,2024,3,6,22,29,wednesday,0.9377955082742316
2024-03-06 13:00:32,738,7005,1910,1651,1374,227,6315,361,54,0,690,2024,3,6,13,0,wednesday,0.9014989293361885
2024-03-06 02:29:27,758,5595,1556,1628,1381,322,5697,-1,53,0,-102,2024,3,6,2,29,wednesday,1.0182305630026809
2024-03-05 16:59:53,653,6826,2350,1638,1369,610,6880,204,57,0,-53,2024,3,5,16,59,tuesday,1.0079109288016408
2024-03-05 07:29:33,675,7023,2158,1660,1384,1077,7026,16,56,0,-3,2024,3,5,7,29,tuesday,1.0004271678769756
2024-03-04 22:00:27,711,6942,2415,1721,1366,991,7249,-1,46,0,-308,2024,3,4,22,0,monday,1.044223566695477
2024-03-04 12:30:51,537,5881,1804,1583,1313,276,6555,986,55,0,-674,2024,3,4,12,30,monday,1.1146063594626765
2024-03-04 02:59:32,601,5035,1540,1644,1383,171,5390,-2,53,0,-355,2024,3,4,2,59,monday,1.070506454816286
2024-03-03 16:38:27,553,5419,1578,1190,1384,47,5023,212,53,0,396,2024,3,3,16,38,sunday,0.9269237866765085
2024-03-03 07:08:43,643,5238,1958,1190,1382,74,5300,1,53,0,-62,2024,3,3,7,8,sunday,1.0118365788468882
2024-03-02 21:37:27,557,6657,2006,1206,1379,811,6012,-1,54,0,645,2024,3,2,21,37,saturday,0.9031095087877422
2024-03-02 12:08:27,561,6060,1747,1190,1324,557,5895,461,52,0,165,2024,3,2,12,8,saturday,0.9727722772277227
2024-03-02 02:38:42,565,5441,1212,1197,1384,1476,5889,-2,56,0,-448,2024,3,2,2,38,saturday,1.0823378055504502
2024-03-01 17:08:27,563,6997,1821,1634,1361,1741,7219,40,60,0,-221,2024,3,1,17,8,friday,1.0317278833785908
2024-03-01 07:38:27,643,6957,2113,1645,1385,1210,7058,4,59,0,-101,2024,3,1,7,38,friday,1.0145177519045565
2024-02-29 22:08:42,905,6886,2520,1687,1380,965,7510,-1,54,0,-624,2024,2,29,22,8,thursday,1.0906186465291896
2024-02-29 12:38:27,902,7213,2726,1701,1383,343,7389,278,56,0,-176,2024,2,29,12,38,thursday,1.024400388187994
2024-02-29 03:08:27,887,5354,1599,1670,1398,404,6011,-2,55,0,-657,2024,2,29,3,8,thursday,1.1227119910347403
2024-02-28 17:29:50,748,6855,2184,1661,1398,391,6508,71,55,0,347,2024,2,28,17,29,wednesday,0.949380014587892
2024-02-28 07:59:30,888,7084,2386,1671,1394,171,6673,104,59,0,411,2024,2,28,7,59,wednesday,0.9419819311123659
2024-02-27 22:29:27,741,6482,2406,1596,1387,545,6731,-1,57,0,-250,2024,2,27,22,29,tuesday,1.0384140697315642
2024-02-27 12:59:49,755,5930,1966,1282,1315,87,6419,954,54,0,-489,2024,2,27,12,59,tuesday,1.0824620573355819
2024-02-27 03:29:29,885,5462,1484,1673,1392,187,5678,-1,56,0,-216,2024,2,27,3,29,tuesday,1.0395459538630538
2024-02-26 18:00:27,879,7125,2347,1651,1344,1505,7782,2,54,0,-657,2024,2,26,18,0,monday,1.0922105263157895
2024-02-26 08:29:48,759,7180,2403,1659,1397,1235,7616,105,57,0,-436,2024,2,26,8,29,monday,1.060724233983287
2024-02-25 22:59:28,719,5610,1869,1659,1398,1759,7455,-1,53,0,-1845,2024,2,25,22,59,sunday,1.3288770053475936
2024-02-25 13:29:27,880,5295,1757,1636,1404,561,6672,380,53,0,-1377,2024,2,25,13,29,sunday,1.2600566572237961
2024-02-25 03:59:47,880,4920,1471,1653,1390,650,6098,-1,54,0,-1178,2024,2,25,3,59,sunday,1.2394308943089432
2024-02-24 18:29:27,838,6935,2351,1645,1393,944,7223,0,53,0,-288,2024,2,24,18,29,saturday,1.0415284787310743
2024-02-24 08:59:27,878,6172,2318,1685,1391,435,7052,291,53,0,-880,2024,2,24,8,59,saturday,1.1425793907971484
2024-02-23 23:30:45,884,6063,2216,1675,1392,928,7145,-1,52,0,-1082,2024,2,23,23,30,friday,1.1784595084941447
2024-02-23 14:00:27,886,6566,2092,1658,1396,412,7166,666,57,0,-600,2024,2,23,14,0,friday,1.091379835516296
2024-02-23 04:29:27,792,5531,1483,1609,1385,1527,6850,-1,56,0,-1319,2024,2,23,4,29,friday,1.2384740553245344
2024-02-22 18:59:45,872,7815,2513,1725,1358,1403,7927,-1,55,0,-111,2024,2,22,18,59,thursday,1.0143314139475368
2024-02-22 09:29:27,768,7370,2178,1720,1353,125,6684,484,55,0,686,2024,2,22,9,29,thursday,0.9069199457259158
2024-02-21 23:59:27,849,6097,2195,1718,1382,156,6353,-1,55,0,-256,2024,2,21,23,59,wednesday,1.0419878628833852
2024-02-21 14:29:44,775,6866,2216,1678,1370,43,6545,407,55,0,320,2024,2,21,14,29,wednesday,0.95324788814448
2024-02-21 04:59:27,852,5724,1608,1695,1375,240,5826,-2,57,0,-102,2024,2,21,4,59,wednesday,1.0178197064989518
2024-02-20 19:29:27,751,7984,2782,1731,1366,734,7423,-1,58,0,561,2024,2,20,19,29,tuesday,0.9297344689378757
2024-02-20 09:59:43,731,7516,2508,1683,1332,250,6977,413,59,0,540,2024,2,20,9,59,tuesday,0.9282863225119744
2024-02-20 00:29:27,877,5895,1960,1641,1358,278,6165,-2,53,0,-270,2024,2,20,0,29,tuesday,1.0458015267175573
2024-02-19 14:59:27,864,6925,2098,1534,1303,16,6391,522,55,0,534,2024,2,19,14,59,monday,0.9228880866425992
2024-02-19 05:29:41,740,5540,1751,1517,1377,561,6001,-2,56,0,-461,2024,2,19,5,29,monday,1.0832129963898918
2024-02-18 20:00:27,841,6781,2625,1552,1396,950,7408,-1,57,0,-627,2024,2,18,20,0,sunday,1.0924642383129333
2024-02-18 10:29:27,853,5699,2423,1452,1401,151,6640,309,50,0,-940,2024,2,18,10,29,sunday,1.1651166871380945
2024-02-17 14:30:27,856,5990,2396,1499,1398,12,6674,457,55,0,-684,2024,2,17,14,30,saturday,1.1141903171953256
2024-02-17 04:59:27,736,5384,2146,1496,1396,209,6036,-2,55,0,-652,2024,2,17,4,59,saturday,1.1210995542347697
2024-02-16 19:29:40,748,7702,2901,1523,1385,719,7334,-1,59,0,368,2024,2,16,19,29,friday,0.9522202025447936
2024-02-16 09:59:27,757,7246,2211,1503,1350,1058,7469,531,59,0,-223,2024,2,16,9,59,friday,1.0307756003312172
2024-02-16 00:29:27,765,5961,2145,1525,1379,1746,7613,-1,55,0,-1652,2024,2,16,0,29,friday,1.2771347089414529
2024-02-15 14:59:39,818,6478,2357,1455,1355,1621,8354,693,55,0,-1876,2024,2,15,14,59,thursday,1.28959555418339
2024-02-15 05:29:27,833,5946,2227,1445,1389,2557,8509,-1,59,0,-2563,2024,2,15,5,29,thursday,1.43104608139926
2024-02-14 19:59:27,734,7766,2720,1509,1370,2563,8954,-1,59,0,-1188,2024,2,14,19,59,wednesday,1.1529745042492918
2024-02-14 10:29:38,790,7393,2239,1479,1250,1974,8119,328,59,0,-726,2024,2,14,10,29,wednesday,1.0982010009468417
2024-02-14 00:59:27,838,5609,1758,1488,1384,1288,6811,-1,56,0,-1202,2024,2,14,0,59,wednesday,1.2142984489213764
2024-02-13 09:07:27,743,7531,2276,1478,1368,308,6343,112,58,0,1188,2024,2,13,9,7,tuesday,0.8422520249634843
2024-02-12 23:29:27,858,5972,2432,1474,1367,1031,7215,-1,55,0,-1243,2024,2,12,23,29,monday,1.2081379772270595
2024-02-12 14:00:52,854,7263,2287,1477,1359,2485,8746,226,56,0,-1483,2024,2,12,14,0,monday,1.2041855982376428
2024-02-12 04:29:33,741,4908,1556,1482,1393,2160,7381,-2,50,0,-2473,2024,2,12,4,29,monday,1.5038712306438469
2024-02-11 18:59:27,910,6532,2389,1483,1393,1827,8055,-1,54,0,-1523,2024,2,11,18,59,sunday,1.233159828536436
2024-02-11 09:29:52,742,5460,2029,1472,1390,1628,7483,169,53,0,-2023,2024,2,11,9,29,sunday,1.3705128205128205
2024-02-10 23:59:32,739,5437,2068,1497,1393,1263,7012,-1,53,0,-1574,2024,2,10,23,59,saturday,1.2896818098215928
2024-02-10 14:29:27,731,5916,2076,1472,1389,663,6659,273,55,0,-743,2024,2,10,14,29,saturday,1.1255916159567274
2024-02-10 04:59:51,753,5324,1785,1503,1392,827,6312,-1,55,0,-988,2024,2,10,4,59,saturday,1.1855747558226897
2024-02-09 19:29:31,720,7603,2307,1502,1380,1891,7858,-1,58,0,-254,2024,2,9,19,29,friday,1.0335393923451268
2024-02-09 09:59:27,848,7273,2156,1516,1336,1229,7501,358,56,0,-228,2024,2,9,9,59,friday,1.0313488244190843
2024-02-09 00:29:50,815,5749,1638,1527,1386,1615,7036,-1,56,0,-1288,2024,2,9,0,29,friday,1.2238650200034789
2024-02-08 14:59:30,701,6567,2088,1498,1280,1824,7908,457,60,0,-1341,2024,2,8,14,59,thursday,1.2042028323435359
2024-02-08 05:29:28,750,5729,2015,1513,1392,1252,6978,-1,57,0,-1250,2024,2,8,5,29,thursday,1.2180136149415255
2024-02-07 19:59:49,725,7739,2331,1520,1386,2570,8590,-1,59,0,-851,2024,2,7,19,59,wednesday,1.109962527458328
2024-02-07 10:29:29,746,7017,1877,1493,1344,1658,7805,633,55,0,-788,2024,2,7,10,29,wednesday,1.1122987031494942
2024-02-07 00:59:27,905,5627,1549,1553,1396,1584,7044,-1,58,0,-1416,2024,2,7,0,59,wednesday,1.2518215745512706
2024-02-06 15:30:47,782,6564,1712,1511,1385,1958,7951,546,57,0,-1387,2024,2,6,15,30,tuesday,1.2113040828762949
2024-02-06 06:00:27,966,6056,1608,1522,1398,1800,7349,-1,56,0,-1293,2024,2,6,6,0,tuesday,1.2135072655217967
2024-02-05 20:29:27,804,7657,2286,1624,1369,2132,8273,-1,59,0,-616,2024,2,5,20,29,monday,1.0804492621130992
2024-02-05 11:00:46,904,7428,1972,1580,1355,2163,8561,529,58,0,-1133,2024,2,5,11,0,monday,1.1525309639203016
2024-02-05 01:29:27,805,5314,1173,1583,1408,2135,7157,-1,54,0,-1843,2024,2,5,1,29,monday,1.3468197214904027
2024-02-04 15:59:27,801,5721,1312,1025,1397,1563,6402,247,57,0,-681,2024,2,4,15,59,sunday,1.1190351337178814
2024-02-04 06:30:45,804,5512,1152,1206,1401,1492,6115,-1,57,0,-603,2024,2,4,6,30,sunday,1.1093976777939043
2024-02-03 21:00:27,933,7169,2334,1640,1395,1606,7973,-1,65,0,-804,2024,2,3,21,0,saturday,1.1121495327102804
2024-02-03 11:29:27,787,6925,1935,1556,1393,2017,8327,574,65,0,-1402,2024,2,3,11,29,saturday,1.2024548736462093
2024-02-03 01:59:45,801,5896,1485,1647,1394,414,5806,-1,65,0,90,2024,2,3,1,59,saturday,0.9847354138398915
2024-02-02 16:29:27,922,7453,2080,1801,1366,672,6973,64,67,0,480,2024,2,2,16,29,friday,0.9355964041325641
2024-02-02 06:59:27,923,7048,1639,1805,1391,1331,7157,-1,69,0,-109,2024,2,2,6,59,friday,1.0154653802497162
2024-02-01 21:29:44,939,7732,2283,1865,1360,1236,7749,-1,68,0,-17,2024,2,1,21,29,thursday,1.002198654940507
2024-02-01 11:56:28,925,7322,1729,1835,1376,430,7057,694,68,0,265,2024,2,1,11,56,thursday,0.963807702813439
2024-02-01 02:24:14,1006,6146,1508,1844,1398,104,5925,-1,67,0,221,2024,2,1,2,24,thursday,0.9640416531077123
2024-01-31 08:59:14,1064,8335,2422,1878,1398,152,7235,251,70,0,1100,2024,1,31,8,59,wednesday,0.8680263947210558
2024-01-30 16:48:20,1100,7539,2298,1843,1387,54,6825,69,70,0,714,2024,1,30,16,48,tuesday,0.9052924791086351
2024-01-30 07:08:14,1030,7532,2349,1873,1399,893,7612,-1,69,0,-80,2024,1,30,7,8,tuesday,1.0106213489113118
2024-01-29 13:59:36,889,7378,1640,1797,1353,1473,7802,580,71,0,-424,2024,1,29,13,59,monday,1.0574681485497426
